 N = 1000; h = 0.001
x;h;v1;v2;u1;u2;v1 - u1;v2 - u2;
0.339;0.002;8.466157396;11.4661574;9.966157396;9.966157396;-1.5;1.5
0.341;0.002;8.465958074;11.46595807;9.965958074;9.965958074;-1.5;1.5
0.343;0.002;8.465758757;11.46575876;9.965758757;9.965758757;-1.5;1.5
0.345;0.002;8.465559444;11.46555944;9.965559444;9.965559444;-1.5;1.5
0.347;0.002;8.465360135;11.46536013;9.965360135;9.965360135;-1.5;1.5
0.349;0.002;8.46516083;11.46516083;9.96516083;9.96516083;-1.5;1.5
0.351;0.002;8.464961528;11.46496153;9.964961528;9.964961528;-1.5;1.5
0.353;0.002;8.464762231;11.46476223;9.964762231;9.964762231;-1.5;1.5
0.355;0.002;8.464562938;11.46456294;9.964562938;9.964562938;-1.5;1.5
0.357;0.002;8.464363649;11.46436365;9.964363649;9.964363649;-1.5;1.5
0.359;0.002;8.464164363;11.46416436;9.964164363;9.964164363;-1.5;1.5
0.361;0.002;8.463965082;11.46396508;9.963965082;9.963965082;-1.5;1.5
0.363;0.002;8.463765805;11.4637658;9.963765805;9.963765805;-1.5;1.5
0.365;0.002;8.463566532;11.46356653;9.963566532;9.963566532;-1.5;1.5
0.367;0.002;8.463367262;11.46336726;9.963367262;9.963367262;-1.5;1.5
0.369;0.002;8.463167997;11.463168;9.963167997;9.963167997;-1.5;1.5
0.371;0.002;8.462968735;11.46296874;9.962968735;9.962968735;-1.5;1.5
0.373;0.002;8.462769478;11.46276948;9.962769478;9.962769478;-1.5;1.5
0.375;0.002;8.462570225;11.46257022;9.962570225;9.962570225;-1.5;1.5
0.377;0.002;8.462370975;11.46237098;9.962370975;9.962370975;-1.5;1.5
0.379;0.002;8.46217173;11.46217173;9.96217173;9.96217173;-1.5;1.5
0.381;0.002;8.461972488;11.46197249;9.961972488;9.961972488;-1.5;1.5
0.383;0.002;8.461773251;11.46177325;9.961773251;9.961773251;-1.5;1.5
0.385;0.002;8.461574017;11.46157402;9.961574017;9.961574017;-1.5;1.5
0.387;0.002;8.461374788;11.46137479;9.961374788;9.961374788;-1.5;1.5
0.389;0.002;8.461175562;11.46117556;9.961175562;9.961175562;-1.5;1.5
0.391;0.002;8.460976341;11.46097634;9.960976341;9.960976341;-1.5;1.5
0.393;0.002;8.460777123;11.46077712;9.960777123;9.960777123;-1.5;1.5
0.395;0.002;8.46057791;11.46057791;9.96057791;9.96057791;-1.5;1.5
0.397;0.002;8.4603787;11.4603787;9.9603787;9.9603787;-1.5;1.5
0.399;0.002;8.460179495;11.46017949;9.960179495;9.960179495;-1.5;1.5
0.401;0.002;8.459980293;11.45998029;9.959980293;9.959980293;-1.5;1.5
0.403;0.002;8.459781096;11.4597811;9.959781096;9.959781096;-1.5;1.5
0.405;0.002;8.459581902;11.4595819;9.959581902;9.959581902;-1.5;1.5
0.407;0.002;8.459382712;11.45938271;9.959382712;9.959382712;-1.5;1.5
0.409;0.002;8.459183527;11.45918353;9.959183527;9.959183527;-1.5;1.5
0.411;0.002;8.458984345;11.45898434;9.958984345;9.958984345;-1.5;1.5
0.413;0.002;8.458785167;11.45878517;9.958785167;9.958785167;-1.5;1.5
0.415;0.002;8.458585994;11.45858599;9.958585994;9.958585994;-1.5;1.5
0.417;0.002;8.458386824;11.45838682;9.958386824;9.958386824;-1.5;1.5
0.419;0.002;8.458187658;11.45818766;9.958187658;9.958187658;-1.5;1.5
0.421;0.002;8.457988496;11.4579885;9.957988496;9.957988496;-1.5;1.5
0.423;0.002;8.457789338;11.45778934;9.957789338;9.957789338;-1.5;1.5
0.425;0.002;8.457590185;11.45759018;9.957590185;9.957590185;-1.5;1.5
0.427;0.002;8.457391035;11.45739103;9.957391035;9.957391035;-1.5;1.5
0.429;0.002;8.457191889;11.45719189;9.957191889;9.957191889;-1.5;1.5
0.431;0.002;8.456992747;11.45699275;9.956992747;9.956992747;-1.5;1.5
0.433;0.002;8.456793609;11.45679361;9.956793609;9.956793609;-1.5;1.5
0.435;0.002;8.456594475;11.45659448;9.956594475;9.956594475;-1.5;1.5
0.437;0.002;8.456395346;11.45639535;9.956395346;9.956395346;-1.5;1.5
