 N = 1000; h = 0.009
x;h;v1;v2;u1;u2;v1 - u1;v2 - u2;
0.891;0.009;-1.424209871e+150;1.424209871e+150;9.911295764;9.911295764;-1.424209871e+150;1.424209871e+150
0.9;0.009;-4.628682082e+151;4.628682082e+151;9.910403788;9.910403788;-4.628682082e+151;4.628682082e+151
0.909;0.009;-1.504321677e+153;1.504321677e+153;9.909511892;9.909511892;-1.504321677e+153;1.504321677e+153
0.918;0.009;-4.889045449e+154;4.889045449e+154;9.908620076;9.908620076;-4.889045449e+154;4.889045449e+154
0.927;0.009;-1.588939771e+156;1.588939771e+156;9.90772834;9.90772834;-1.588939771e+156;1.588939771e+156
0.936;0.009;-5.164054256e+157;5.164054256e+157;9.906836684;9.906836684;-5.164054256e+157;5.164054256e+157
0.945;0.009;-1.678317633e+159;1.678317633e+159;9.905945109;9.905945109;-1.678317633e+159;1.678317633e+159
0.954;0.009;-5.454532308e+160;5.454532308e+160;9.905053614;9.905053614;-5.454532308e+160;5.454532308e+160
0.963;0.009;-1.772723e+162;1.772723e+162;9.9041622;9.9041622;-1.772723e+162;1.772723e+162
0.972;0.009;-5.76134975e+163;5.76134975e+163;9.903270865;9.903270865;-5.76134975e+163;5.76134975e+163
0.981;0.009;-1.872438669e+165;1.872438669e+165;9.902379611;9.902379611;-1.872438669e+165;1.872438669e+165
0.99;0.009;-6.085425674e+166;6.085425674e+166;9.901488437;9.901488437;-6.085425674e+166;6.085425674e+166
0.999;0.009;-1.977763344e+168;1.977763344e+168;9.900597343;9.900597343;-1.977763344e+168;1.977763344e+168
1.008;0.009;-6.427730868e+169;6.427730868e+169;9.899706329;9.899706329;-6.427730868e+169;6.427730868e+169
1.017;0.009;-2.089012532e+171;2.089012532e+171;9.898815396;9.898815396;-2.089012532e+171;2.089012532e+171
1.026;0.009;-6.789290729e+172;6.789290729e+172;9.897924543;9.897924543;-6.789290729e+172;6.789290729e+172
1.035;0.009;-2.206519487e+174;2.206519487e+174;9.897033769;9.897033769;-2.206519487e+174;2.206519487e+174
1.044;0.009;-7.171188333e+175;7.171188333e+175;9.896143076;9.896143076;-7.171188333e+175;7.171188333e+175
1.053;0.009;-2.330636208e+177;2.330636208e+177;9.895252464;9.895252464;-2.330636208e+177;2.330636208e+177
1.062;0.009;-7.574567676e+178;7.574567676e+178;9.894361931;9.894361931;-7.574567676e+178;7.574567676e+178
1.071;0.009;-2.461734495e+180;2.461734495e+180;9.893471479;9.893471479;-2.461734495e+180;2.461734495e+180
1.08;0.009;-8.000637108e+181;8.000637108e+181;9.892581106;9.892581106;-8.000637108e+181;8.000637108e+181
1.089;0.009;-2.60020706e+183;2.60020706e+183;9.891690814;9.891690814;-2.60020706e+183;2.60020706e+183
1.098;0.009;-8.450672945e+184;8.450672945e+184;9.890800602;9.890800602;-8.450672945e+184;8.450672945e+184
1.107;0.009;-2.746468707e+186;2.746468707e+186;9.88991047;9.88991047;-2.746468707e+186;2.746468707e+186
1.116;0.009;-8.926023299e+187;8.926023299e+187;9.889020418;9.889020418;-8.926023299e+187;8.926023299e+187
1.125;0.009;-2.900957572e+189;2.900957572e+189;9.888130446;9.888130446;-2.900957572e+189;2.900957572e+189
1.134;0.009;-9.428112109e+190;9.428112109e+190;9.887240554;9.887240554;-9.428112109e+190;9.428112109e+190
1.143;0.009;-3.064136435e+192;3.064136435e+192;9.886350743;9.886350743;-3.064136435e+192;3.064136435e+192
1.152;0.009;-9.958443415e+193;9.958443415e+193;9.885461011;9.885461011;-9.958443415e+193;9.958443415e+193
1.161;0.009;-3.23649411e+195;3.23649411e+195;9.88457136;9.88457136;-3.23649411e+195;3.23649411e+195
1.17;0.009;-1.051860586e+197;1.051860586e+197;9.883681788;9.883681788;-1.051860586e+197;1.051860586e+197
1.179;0.009;-3.418546904e+198;3.418546904e+198;9.882792297;9.882792297;-3.418546904e+198;3.418546904e+198
1.188;0.009;-1.111027744e+200;1.111027744e+200;9.881902886;9.881902886;-1.111027744e+200;1.111027744e+200
1.197;0.009;-3.610840167e+201;3.610840167e+201;9.881013555;9.881013555;-3.610840167e+201;3.610840167e+201
1.206;0.009;-1.173523054e+203;1.173523054e+203;9.880124303;9.880124303;-1.173523054e+203;1.173523054e+203
1.215;0.009;-3.813949926e+204;3.813949926e+204;9.879235132;9.879235132;-3.813949926e+204;3.813949926e+204
1.224;0.009;-1.239533726e+206;1.239533726e+206;9.878346041;9.878346041;-1.239533726e+206;1.239533726e+206
1.233;0.009;-4.02848461e+207;4.02848461e+207;9.87745703;9.87745703;-4.02848461e+207;4.02848461e+207
1.242;0.009;-1.309257498e+209;1.309257498e+209;9.876568099;9.876568099;-1.309257498e+209;1.309257498e+209
1.251;0.009;-4.255086869e+210;4.255086869e+210;9.875679248;9.875679248;-4.255086869e+210;4.255086869e+210
1.26;0.009;-1.382903232e+212;1.382903232e+212;9.874790477;9.874790477;-1.382903232e+212;1.382903232e+212
1.269;0.009;-4.494435505e+213;4.494435505e+213;9.873901785;9.873901785;-4.494435505e+213;4.494435505e+213
1.278;0.009;-1.460691539e+215;1.460691539e+215;9.873013174;9.873013174;-1.460691539e+215;1.460691539e+215
1.287;0.009;-4.747247503e+216;4.747247503e+216;9.872124643;9.872124643;-4.747247503e+216;4.747247503e+216
1.296;0.009;-1.542855438e+218;1.542855438e+218;9.871236192;9.871236192;-1.542855438e+218;1.542855438e+218
1.305;0.009;-5.014280175e+219;5.014280175e+219;9.87034782;9.87034782;-5.014280175e+219;5.014280175e+219
1.314;0.009;-1.629641057e+221;1.629641057e+221;9.869459529;9.869459529;-1.629641057e+221;1.629641057e+221
1.323;0.009;-5.296333434e+222;5.296333434e+222;9.868571318;9.868571318;-5.296333434e+222;5.296333434e+222
1.332;0.009;-1.721308366e+224;1.721308366e+224;9.867683186;9.867683186;-1.721308366e+224;1.721308366e+224
1.341;0.009;-5.59425219e+225;5.59425219e+225;9.866795135;9.866795135;-5.59425219e+225;5.59425219e+225
1.35;0.009;-1.818131962e+227;1.818131962e+227;9.865907163;9.865907163;-1.818131962e+227;1.818131962e+227
1.359;0.009;-5.908928876e+228;5.908928876e+228;9.865019271;9.865019271;-5.908928876e+228;5.908928876e+228
1.368;0.009;-1.920401885e+230;1.920401885e+230;9.86413146;9.86413146;-1.920401885e+230;1.920401885e+230
1.377;0.009;-6.241306125e+231;6.241306125e+231;9.863243728;9.863243728;-6.241306125e+231;6.241306125e+231
1.386;0.009;-2.028424491e+233;2.028424491e+233;9.862356076;9.862356076;-2.028424491e+233;2.028424491e+233
1.395;0.009;-6.592379595e+234;6.592379595e+234;9.861468504;9.861468504;-6.592379595e+234;6.592379595e+234
1.404;0.009;-2.142523368e+236;2.142523368e+236;9.860581011;9.860581011;-2.142523368e+236;2.142523368e+236
1.413;0.009;-6.963200947e+237;6.963200947e+237;9.859693599;9.859693599;-6.963200947e+237;6.963200947e+237
1.422;0.009;-2.263040308e+239;2.263040308e+239;9.858806267;9.858806267;-2.263040308e+239;2.263040308e+239
1.431;0.009;-7.354881e+240;7.354881e+240;9.857919014;9.857919014;-7.354881e+240;7.354881e+240
1.44;0.009;-2.390336325e+242;2.390336325e+242;9.857031841;9.857031841;-2.390336325e+242;2.390336325e+242
1.449;0.009;-7.768593056e+243;7.768593056e+243;9.856144748;9.856144748;-7.768593056e+243;7.768593056e+243
1.458;0.009;-2.524792743e+245;2.524792743e+245;9.855257735;9.855257735;-2.524792743e+245;2.524792743e+245
1.467;0.009;-8.205576416e+246;8.205576416e+246;9.854370802;9.854370802;-8.205576416e+246;8.205576416e+246
1.476;0.009;-2.666812335e+248;2.666812335e+248;9.853483948;9.853483948;-2.666812335e+248;2.666812335e+248
1.485;0.009;-8.667140089e+249;8.667140089e+249;9.852597175;9.852597175;-8.667140089e+249;8.667140089e+249
1.494;0.009;-2.816820529e+251;2.816820529e+251;9.851710481;9.851710481;-2.816820529e+251;2.816820529e+251
1.503;0.009;-9.154666719e+252;9.154666719e+252;9.850823867;9.850823867;-9.154666719e+252;9.154666719e+252
1.512;0.009;-2.975266684e+254;2.975266684e+254;9.849937333;9.849937333;-2.975266684e+254;2.975266684e+254
1.521;0.009;-9.669616722e+255;9.669616722e+255;9.849050878;9.849050878;-9.669616722e+255;9.669616722e+255
1.53;0.009;-3.142625435e+257;3.142625435e+257;9.848164503;9.848164503;-3.142625435e+257;3.142625435e+257
1.539;0.009;-1.021353266e+259;1.021353266e+259;9.847278209;9.847278209;-1.021353266e+259;1.021353266e+259
1.548;0.009;-3.319398115e+260;3.319398115e+260;9.846391993;9.846391993;-3.319398115e+260;3.319398115e+260
1.557;0.009;-1.078804388e+262;1.078804388e+262;9.845505858;9.845505858;-1.078804388e+262;1.078804388e+262
1.566;0.009;-3.506114259e+263;3.506114259e+263;9.844619802;9.844619802;-3.506114259e+263;3.506114259e+263
1.575;0.009;-1.139487134e+265;1.139487134e+265;9.843733826;9.843733826;-1.139487134e+265;1.139487134e+265
1.584;0.009;-3.703333186e+266;3.703333186e+266;9.84284793;9.84284793;-3.703333186e+266;3.703333186e+266
